"subclass_id";"subclass_name";"class_id";"class_name";"group";"group_color";"workers";"workers_risk";"workers_risk_percentage";"score"
"6499-9/02";"Sociedades de investimento";"64.99-9";"Outras atividades de serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"67";"16";"23.88059701492537";"49.41293532338309"
"6499-9/03";"Fundo garantidor de crédito";"64.99-9";"Outras atividades de serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"27";"6";"22.22222222222222";"48.99999999999999"
"6499-9/04";"Caixas de financiamento de corporações";"64.99-9";"Outras atividades de serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"1";"1";"100";"61.66666666666667"
"6499-9/05";"Concessão de crédito pelas OSCIP";"64.99-9";"Outras atividades de serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"966";"322";"33.33333333333333";"53.777432712215315"
"6499-9/99";"Outras atividades de serviços financeiros não especificadas anteriormente";"64.99-9";"Outras atividades de serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2897";"987";"34.0697273041077";"51.78437464043261"
"6511-1/01";"Sociedade seguradora de seguros vida";"65.11-1";"Seguros de vida";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"10648";"3136";"29.451540195341845";"51.218382168795394"
"6511-1/02";"Planos de auxílio-funeral";"65.11-1";"Seguros de vida";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2756";"1461";"53.01161103047895";"57.64537977745526"
"6512-0/00";"Sociedade seguradora de seguros não vida";"65.12-0";"Seguros não-vida";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"33952";"7995";"23.547950047125354";"50.110813305058144"
"6520-1/00";"Sociedade seguradora de seguros-saúde";"65.20-1";"Seguros-saúde";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"5993";"2032";"33.9062239279159";"53.22014572556875"
"6530-8/00";"Resseguros";"65.30-8";"Resseguros";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"789";"100";"12.67427122940431";"47.05449936628644"
"6541-3/00";"Previdência complementar fechada";"65.41-3";"Previdência complementar fechada";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"7635";"2960";"38.768827766863126";"53.14223968565813"
"6542-1/00";"Previdência complementar aberta";"65.42-1";"Previdência complementar aberta";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2419";"698";"28.85489871847871";"51.05966652886869"
"6550-2/00";"Planos de saúde";"65.50-2";"Planos de saúde";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"98150";"62840";"64.02445236882322";"62.04091356766853"
"6611-8/01";"Bolsa de valores";"66.11-8";"Administração de bolsas e mercados de balcão organizados";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"9";"3";"33.33333333333333";"51.85185185185185"
"6611-8/02";"Bolsa de mercadorias";"66.11-8";"Administração de bolsas e mercados de balcão organizados";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"10";"7";"70";"57.00000000000001"
"6611-8/03";"Bolsa de mercadorias e futuros";"66.11-8";"Administração de bolsas e mercados de balcão organizados";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"1744";"134";"7.68348623853211";"45.78746177370028"
"6611-8/04";"Administração de mercados de balcão organizados";"66.11-8";"Administração de bolsas e mercados de balcão organizados";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2";"0";"0";"49.666666666666664"
"6612-6/01";"Corretoras de títulos e valores mobiliários";"66.12-6";"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"4787";"796";"16.62836849801546";"47.5739850985307"
"6612-6/02";"Distribuidoras de títulos e valores mobiliários";"66.12-6";"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"3384";"550";"16.252955082742318";"47.33963750985029"
"6612-6/03";"Corretoras de câmbio";"66.12-6";"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2943";"1338";"45.4638124362895";"54.37150300147242"
"6612-6/04";"Corretoras de contratos de mercadorias";"66.12-6";"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"243";"130";"53.49794238683128";"55.82167352537725"
"6612-6/05";"Agentes de investimentos em aplicações financeiras";"66.12-6";"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"348";"99";"28.448275862068968";"49.35823754789271"
"6613-4/00";"Administração de cartões de crédito";"66.13-4";"Administração de cartões de crédito";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"11097";"3272";"29.485446517076685";"51.05539034573906"
"6619-3/01";"Serviços de liquidação e custódia";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"17";"13";"76.47058823529412";"58.098039215686285"
"6619-3/02";"Correspondentes de instituições financeiras";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"9172";"3543";"38.628434365460095";"51.71278528855936"
"6619-3/03";"Representações de bancos estrangeiros";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"118";"21";"17.796610169491526";"49.42655367231638"
"6619-3/04";"Caixas eletrônicos";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2";"0";"0";"58.666666666666664"
"6619-3/05";"Operadoras de cartões de débito";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"50";"15";"30";"51.433333333333344"
"6619-3/99";"Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente";"66.19-3";"Atividades auxiliares dos serviços financeiros não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"12152";"5587";"45.97597103357472";"53.187157120912865"
"6621-5/01";"Peritos e avaliadores de seguros";"66.21-5";"Avaliação de riscos e perdas";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"2203";"699";"31.729459827507945";"51.73808443032232"
"6621-5/02";"Auditoria e consultoria atuarial";"66.21-5";"Avaliação de riscos e perdas";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"547";"231";"42.230347349177336";"56.14259597806215"
"6622-3/00";"Corretores e agentes de seguros, de planos de previdência complementar e de saúde";"66.22-3";"Corretores e agentes de seguros, de planos de previdência complementar e de saúde";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"57261";"28183";"49.21849077033234";"55.00419715571386"
"6629-1/00";"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente";"66.29-1";"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"5048";"2155";"42.69017432646593";"54.07732435287899"
"6630-4/00";"Atividades de administração de fundos por contrato ou comissão";"66.30-4";"Atividades de administração de fundos por contrato ou comissão";"Atividades Financeiras, Seguros e Serviços Relacionados";"#f5e642";"4085";"912";"22.325581395348838";"47.72223582211345"
"6810-2/01";"Compra e venda de imóveis próprios";"68.10-2";"Atividades imobiliárias de imóveis próprios";"Atividades Imobiliárias";"#9000ff";"18980";"6044";"31.84404636459431";"53.68754829645235"
"6810-2/02";"Aluguel de imóveis próprios";"68.10-2";"Atividades imobiliárias de imóveis próprios";"Atividades Imobiliárias";"#9000ff";"24632";"9021";"36.623091912958756";"54.64485222474823"
"6810-2/03";"Loteamento de imóveis próprios";"68.10-2";"Atividades imobiliárias de imóveis próprios";"Atividades Imobiliárias";"#9000ff";"1046";"353";"33.747609942638626";"53.67558954748248"
"6821-8/01";"Corretagem na compra e venda e avaliação de imóveis";"68.21-8";"Intermediação na compra, venda e aluguel de imóveis";"Atividades Imobiliárias";"#9000ff";"24563";"15177";"61.7880552049831";"57.12019433022565"
"6821-8/02";"Corretagem no aluguel de imóveis";"68.21-8";"Intermediação na compra, venda e aluguel de imóveis";"Atividades Imobiliárias";"#9000ff";"26234";"16578";"63.19280323244645";"57.30305456023991"
"6822-6/00";"Gestão e administração da propriedade imobiliária";"68.22-6";"Gestão e administração da propriedade imobiliária";"Atividades Imobiliárias";"#9000ff";"55025";"30241";"54.958655156746936";"57.0285143116765"
"6911-7/01";"Serviços advocatícios";"69.11-7";"Atividades jurídicas, exceto cartórios";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"89255";"42615";"47.74522435717887";"53.884111067540545"
"6911-7/02";"Atividades auxiliares da justiça";"69.11-7";"Atividades jurídicas, exceto cartórios";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"1370";"604";"44.08759124087591";"54.12992700729926"
"6911-7/03";"Agente de propriedade industrial";"69.11-7";"Atividades jurídicas, exceto cartórios";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"1364";"853";"62.5366568914956";"56.10215053763443"
"6912-5/00";"Cartórios";"69.12-5";"Cartórios";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"77415";"35249";"45.53251953755732";"55.6385842536976"
"6920-6/01";"Atividades de contabilidade";"69.20-6";"Atividades de contabilidade, consultoria e auditoria contábil e tributária";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"272875";"107649";"39.44993128721943";"52.066054664834326"
"6920-6/02";"Atividades de consultoria e auditoria contábil e tributária";"69.20-6";"Atividades de contabilidade, consultoria e auditoria contábil e tributária";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"15876";"4582";"28.861174099269338";"49.852607709750565"
"7020-4/00";"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica";"70.20-4";"Atividades de consultoria em gestão empresarial";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"102815";"27871";"27.107912269610466";"50.82803741347723"
"7111-1/00";"Serviços de arquitetura";"71.11-1";"Serviços de arquitetura";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"7371";"1749";"23.72812372812373";"50.81644281644287"
"7112-0/00";"Serviços de engenharia";"71.12-0";"Serviços de engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"174377";"27158";"15.57430165675519";"50.40145967262507"
"7119-7/01";"Serviços de cartografia, topografia e geodésia";"71.19-7";"Atividades técnicas relacionadas à arquitetura e engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"7344";"1059";"14.419934640522875";"47.054375453885264"
"7119-7/02";"Atividades de estudos geológicos";"71.19-7";"Atividades técnicas relacionadas à arquitetura e engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"3199";"497";"15.536105032822759";"48.41398353652182"
"7119-7/03";"Serviços de desenho técnico relacionados à arquitetura e engenharia";"71.19-7";"Atividades técnicas relacionadas à arquitetura e engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"4251";"613";"14.420136438485063";"47.57602132831489"
"7119-7/04";"Serviços de perícia técnica relacionados à segurança do trabalho";"71.19-7";"Atividades técnicas relacionadas à arquitetura e engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"3693";"1698";"45.97887896019496";"59.735625959021576"
"7119-7/99";"Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente";"71.19-7";"Atividades técnicas relacionadas à arquitetura e engenharia";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"14292";"2538";"17.758186397984886";"50.68555835432398"
"7120-1/00";"Testes e análises técnicas";"71.20-1";"Testes e análises técnicas";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"27142";"5211";"19.199027337705402";"50.411404219782405"
"7210-0/00";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"72.10-0";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"37514";"6644";"17.710721330703205";"46.49330916457859"
"7220-7/00";"Pesquisa e desenvolvimento experimental em ciências sociais e humanas";"72.20-7";"Pesquisa e desenvolvimento experimental em ciências sociais e humanas";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"5134";"2601";"50.66225165562914";"60.539929879236475"
"7311-4/00";"Agências de publicidade";"73.11-4";"Agências de publicidade";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"28329";"4879";"17.222634049913516";"48.792980102839266"
"7312-2/00";"Agenciamento de espaços para publicidade, exceto em veículos de comunicação";"73.12-2";"Agenciamento de espaços para publicidade, exceto em veículos de comunicação";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"5934";"1592";"26.82844624199528";"50.51185260083145"
"7319-0/01";"Criação de estandes para feiras e exposições";"73.19-0";"Atividades de publicidade não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"414";"126";"30.434782608695656";"50.938808373591"
"7319-0/02";"Promoção de vendas";"73.19-0";"Atividades de publicidade não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"41542";"10740";"25.853353232872756";"54.46141254633863"
"7319-0/03";"Marketing direto";"73.19-0";"Atividades de publicidade não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"9436";"2796";"29.631199660873254";"52.44037021336726"
"7319-0/04";"Consultoria em publicidade";"73.19-0";"Atividades de publicidade não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"2941";"373";"12.682760965657938";"49.53451207072423"
"7319-0/99";"Outras atividades de publicidade não especificadas anteriormente";"73.19-0";"Atividades de publicidade não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"12010";"1632";"13.588676103247293";"51.21457119067444"
"7320-3/00";"Pesquisas de mercado e de opinião pública";"73.20-3";"Pesquisas de mercado e de opinião pública";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"7825";"4000";"51.118210862619804";"55.290351437699705"
"7410-2/02";"Design de interiores";"74.10-2";"Design e decoração de interiores";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"2126";"635";"29.868297271872063";"51.046095954844795"
"7410-2/03";"Desing de produto";"74.10-2";"Design e decoração de interiores";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"121";"28";"23.140495867768596";"49.567493112947645"
"7410-2/99";"Atividades de desing não especificadas anteriormente";"74.10-2";"Design e decoração de interiores";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"262";"55";"20.99236641221374";"49.51017811704835"
"7420-0/01";"Atividades de produção de fotografias, exceto aérea e submarina";"74.20-0";"Atividades fotográficas e similares";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"7082";"3233";"45.650946060434904";"54.365292290313484"
"7420-0/02";"Atividades de produção de fotografias aéreas e submarinas";"74.20-0";"Atividades fotográficas e similares";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"349";"121";"34.67048710601719";"53.15186246418337"
"7420-0/03";"Laboratórios fotográficos";"74.20-0";"Atividades fotográficas e similares";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"3154";"1572";"49.84147114774889";"54.042274360600295"
"7420-0/04";"Filmagem de festas e eventos";"74.20-0";"Atividades fotográficas e similares";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"1559";"457";"29.313662604233482";"52.07868291639942"
"7420-0/05";"Serviços de microfilmagem";"74.20-0";"Atividades fotográficas e similares";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"2104";"1466";"69.67680608365019";"57.31986692015211"
"7490-1/01";"Serviços de tradução, interpretação e similares";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"891";"411";"46.12794612794613";"55.03703703703703"
"7490-1/02";"Escafandria e mergulho";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"2610";"273";"10.459770114942529";"54.22247765006387"
"7490-1/03";"Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"11615";"2936";"25.27765820060267";"48.592251399053"
"7490-1/04";"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"49303";"20505";"41.58976127213354";"54.83708226003825"
"7490-1/05";"Agenciamento de profissionais para atividades esportivas, culturais e artísticas";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"695";"264";"37.985611510791365";"54.38177458033575"
"7490-1/99";"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente";"74.90-1";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"18740";"6784";"36.20064034151548";"55.121896122376356"
"7500-1/00";"Atividades veterinárias";"75.00-1";"Atividades veterinárias";"Atividades Profissionais, Científicas e Técnicas";"#8debe0";"14654";"11066";"75.51521768800328";"68.87809926754933"
"7711-0/00";"Locação de automóveis sem condutor";"77.11-0";"Locação de automóveis sem condutor";"Atividades Administrativas e Serviços Complementares";"#343deb";"46752";"21909";"46.862166324435314";"56.022273556924475"
"7719-5/01";"Locação de embarcações sem tripulação, exceto para fins\nrecreativos";"77.19-5";"Locação de meios de transporte, exceto automóveis, sem condutor";"Atividades Administrativas e Serviços Complementares";"#343deb";"480";"106";"22.083333333333332";"55.44236111111108"
"7719-5/02";"Locação de aeronaves sem tripulação";"77.19-5";"Locação de meios de transporte, exceto automóveis, sem condutor";"Atividades Administrativas e Serviços Complementares";"#343deb";"24";"9";"37.5";"55.611111111111114"
"7719-5/99";"Locação de outros meios de transporte não especificados anteriormente, sem condutor";"77.19-5";"Locação de meios de transporte, exceto automóveis, sem condutor";"Atividades Administrativas e Serviços Complementares";"#343deb";"6119";"1259";"20.575257394999184";"50.45731873399792"
"7721-7/00";"Aluguel de equipamentos recreativos e esportivos";"77.21-7";"Aluguel de equipamentos recreativos e esportivos";"Atividades Administrativas e Serviços Complementares";"#343deb";"3207";"1376";"42.906142812597444";"56.763226275854905"
"7722-5/00";"Aluguel de fitas de vídeo, DVDs e similares";"77.22-5";"Aluguel de fitas de vídeo, DVDs e similares";"Atividades Administrativas e Serviços Complementares";"#343deb";"962";"600";"62.37006237006237";"58.50658350658352"
"7723-3/00";"Aluguel de objetos do vestuário, jóias e acessórios";"77.23-3";"Aluguel de objetos do vestuário, jóias e acessórios";"Atividades Administrativas e Serviços Complementares";"#343deb";"13822";"5205";"37.65735783533498";"54.62991366420683"
"7729-2/01";"Aluguel de aparelhos de jogos eletrônicos";"77.29-2";"Aluguel de objetos pessoais e domésticos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"811";"427";"52.651048088779284";"56.38594327990136"
"7729-2/02";"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais";"77.29-2";"Aluguel de objetos pessoais e domésticos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"7337";"2056";"28.022352460133572";"52.570442051701484"
"7729-2/03";"Aluguel de material médico";"77.29-2";"Aluguel de objetos pessoais e domésticos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"364";"203";"55.769230769230774";"63.824175824175825"
"7729-2/99";"Aluguel de outros objetos pessoais e domésticos não especificados anteriormente";"77.29-2";"Aluguel de objetos pessoais e domésticos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"1443";"445";"30.838530838530836";"52.55578655578654"
"7731-4/00";"Aluguel de máquinas e equipamentos agrícolas sem operador";"77.31-4";"Aluguel de máquinas e equipamentos agrícolas sem operador";"Atividades Administrativas e Serviços Complementares";"#343deb";"5286";"549";"10.385925085130534";"43.20961029133559"
"7732-2/01";"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes";"77.32-2";"Aluguel de máquinas e equipamentos para construção sem operador";"Atividades Administrativas e Serviços Complementares";"#343deb";"37309";"6881";"18.443271060601997";"50.2244230614597"
"7732-2/02";"Aluguel de andaimes";"77.32-2";"Aluguel de máquinas e equipamentos para construção sem operador";"Atividades Administrativas e Serviços Complementares";"#343deb";"4836";"1049";"21.691480562448305";"52.377515853322286"
"7733-1/00";"Aluguel de máquinas e equipamentos para escritório";"77.33-1";"Aluguel de máquinas e equipamentos para escritórios";"Atividades Administrativas e Serviços Complementares";"#343deb";"11795";"3220";"27.299703264094955";"52.076020912816176"
"7739-0/01";"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador";"77.39-0";"Aluguel de máquinas e equipamentos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"417";"39";"9.352517985611511";"49.119904076738635"
"7739-0/02";"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador";"77.39-0";"Aluguel de máquinas e equipamentos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"2798";"1356";"48.463187991422444";"60.53621634500832"
"7739-0/03";"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes";"77.39-0";"Aluguel de máquinas e equipamentos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"9011";"2780";"30.851181888802575";"51.90496800207159"
"7739-0/99";"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador";"77.39-0";"Aluguel de máquinas e equipamentos não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"37055";"7799";"21.047092160302252";"50.992200782620415"
"7740-3/00";"Gestão de ativos intangíveis não financeiros";"77.40-3";"Gestão de ativos intangíveis não-financeiros";"Atividades Administrativas e Serviços Complementares";"#343deb";"9566";"2946";"30.79657118962994";"51.80099658512791"
"7810-8/00";"Seleção e agenciamento de mão de obra";"78.10-8";"Seleção e agenciamento de mão-de-obra";"Atividades Administrativas e Serviços Complementares";"#343deb";"96057";"33458";"34.83140218828404";"55.609745602437414"
"7820-5/00";"Locação de mão de obra temporária";"78.20-5";"Locação de mão-de-obra temporária";"Atividades Administrativas e Serviços Complementares";"#343deb";"265303";"75321";"28.390557211942568";"53.43198657132907"
"7830-2/00";"Fornecimento e gestão de recursos humanos para terceiros";"78.30-2";"Fornecimento e gestão de recursos humanos para terceiros";"Atividades Administrativas e Serviços Complementares";"#343deb";"170655";"63729";"37.343763733848995";"55.77043547898789"
"7911-2/00";"Agências de viagens";"79.11-2";"Agências de viagens";"Atividades Administrativas e Serviços Complementares";"#343deb";"58760";"24165";"41.12491490810075";"54.46799977308827"
"7912-1/00";"Operadores turísticos";"79.12-1";"Operadores turísticos";"Atividades Administrativas e Serviços Complementares";"#343deb";"3595";"1348";"37.49652294853964";"54.00426518312469"
"7990-2/00";"Serviços de reservas e outros serviços de turismo não especificados anteriormente";"79.90-2";"Serviços de reservas e outros serviços de turismo não especificados anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"4942";"2343";"47.40995548360987";"55.5170646162148"
"8011-1/01";"Atividades de vigilância e segurança privada";"80.11-1";"Atividades de vigilância e segurança privada";"Atividades Administrativas e Serviços Complementares";"#343deb";"514858";"26729";"5.191528537965808";"56.79469031590585"
"8011-1/02";"Serviços de adestramento de cães de guarda";"80.11-1";"Atividades de vigilância e segurança privada";"Atividades Administrativas e Serviços Complementares";"#343deb";"253";"134";"52.96442687747036";"58.13043478260871"
"8012-9/00";"Atividades de transporte de valores";"80.12-9";"Atividades de transporte de valores";"Atividades Administrativas e Serviços Complementares";"#343deb";"48049";"12087";"25.155570355262334";"57.222328595114746"
"8020-0/01";"Atividades de monitoramento de sistemas de segurança eletrônico";"80.20-0";"Atividades de monitoramento de sistemas de segurança";"Atividades Administrativas e Serviços Complementares";"#343deb";"41651";"13910";"33.39655710547166";"56.340383984378086"
"8020-0/02";"Outras atividades de serviços de segurança";"80.20-0";"Atividades de monitoramento de sistemas de segurança";"Atividades Administrativas e Serviços Complementares";"#343deb";"1450";"398";"27.448275862068964";"57.6719540229885"
"8030-7/00";"Atividades de investigação particular";"80.30-7";"Atividades de investigação particular";"Atividades Administrativas e Serviços Complementares";"#343deb";"106";"49";"46.22641509433962";"56.32704402515725"
"8111-7/00";"Serviços combinados para apoio a edifícios, exceto condomínios prediais";"81.11-7";"Serviços combinados para apoio a edifícios, exceto condomínios prediais";"Atividades Administrativas e Serviços Complementares";"#343deb";"226957";"104683";"46.12459628916491";"58.409187643474326"
"8112-5/00";"Condomínios prediais";"81.12-5";"Condomínios prediais";"Atividades Administrativas e Serviços Complementares";"#343deb";"573065";"352040";"61.43107675394589";"59.786222039966454"
"8121-4/00";"Limpeza em prédios e em domicílios";"81.21-4";"Limpeza em prédios e em domicílios";"Atividades Administrativas e Serviços Complementares";"#343deb";"643816";"157647";"24.486343924351058";"56.11190723229398"
"8122-2/00";"Imunização e controle de pragas urbanas";"81.22-2";"Imunização e controle de pragas urbanas";"Atividades Administrativas e Serviços Complementares";"#343deb";"20528";"4593";"22.37431800467654";"54.51747207066766"
"8129-0/00";"Atividades de limpeza não especificadas anteriormente";"81.29-0";"Atividades de limpeza não especificadas anteriormente";"Atividades Administrativas e Serviços Complementares";"#343deb";"101115";"18273";"18.07150274439994";"54.33684748388801"
"8130-3/00";"Atividades paisagísticas";"81.30-3";"Atividades paisagísticas";"Atividades Administrativas e Serviços Complementares";"#343deb";"25990";"2703";"10.400153905348212";"49.95202000769527"
"8211-3/00";"Serviços combinados de escritório e apoio administrativo";"82.11-3";"Serviços combinados de escritório e apoio administrativo";"Atividades Administrativas e Serviços Complementares";"#343deb";"394830";"137680";"34.870703847225386";"53.577725434575264"
"8219-9/01";"Fotocópias";"82.19-9";"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo";"Atividades Administrativas e Serviços Complementares";"#343deb";"14477";"5596";"38.65441735166126";"52.634938177799285"
"8219-9/99";"Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente";"82.19-9";"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo";"Atividades Administrativas e Serviços Complementares";"#343deb";"77840";"35206";"45.22867420349434";"55.10194415895852"
"8220-2/00";"Atividades de teleatendimento";"82.20-2";"Atividades de teleatendimento";"Atividades Administrativas e Serviços Complementares";"#343deb";"451832";"365213";"80.829379061244";"58.44853249290301"
"8230-0/01";"Serviços de organização de feiras, congressos, exposições e festas";"82.30-0";"Atividades de organização de eventos, exceto culturais e esportivos";"Atividades Administrativas e Serviços Complementares";"#343deb";"40868";"14170";"34.67260448272487";"54.7981142540211"
"8230-0/02";"Casas de festas e eventos";"82.30-0";"Atividades de organização de eventos, exceto culturais e esportivos";"Atividades Administrativas e Serviços Complementares";"#343deb";"6975";"3020";"43.297491039426525";"56.9231541218638"
"8291-1/00";"Atividades de cobrança e informações cadastrais";"82.91-1";"Atividades de cobranças e informações cadastrais";"Atividades Administrativas e Serviços Complementares";"#343deb";"91942";"36145";"39.312827652215525";"53.14282917491462"
"8292-0/00";"Envasamento e empacotamento sob contrato";"82.92-0";"Envasamento e empacotamento sob contrato";"Atividades Administrativas e Serviços Complementares";"#343deb";"11956";"1184";"9.902977584476414";"48.150273224043715"
