region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
Maranhão,2020-07-21,-12,20,1,-26,-11,10
Maranhão,2020-07-22,-14,19,-4,-24,-11,11
Maranhão,2020-07-23,-16,18,0,-25,-11,11
Maranhão,2020-07-24,-14,22,-4,-22,-8,11
Maranhão,2020-07-25,-19,18,-2,-29,0,9
Maranhão,2020-07-26,-23,10,14,-32,6,7
Maranhão,2020-07-27,-15,18,5,-26,-9,11
Maranhão,2020-07-28,-11,22,6,-22,-10,10
Maranhão,2020-07-29,-11,22,-2,-20,-11,10
Maranhão,2020-07-30,-12,26,0,-22,-11,10
Maranhão,2020-07-31,-6,37,-2,-19,-7,10
Maranhão,2020-08-01,-8,34,0,-23,2,7
Maranhão,2020-08-02,-16,23,11,-25,7,6
Maranhão,2020-08-03,-5,28,10,-22,-7,9
Maranhão,2020-08-04,-1,32,8,-19,-8,9
Maranhão,2020-08-05,-2,33,3,-14,-9,9
Maranhão,2020-08-06,-3,32,8,-16,-9,9
Maranhão,2020-08-07,1,40,4,-11,-6,8
Maranhão,2020-08-08,1,41,5,-13,4,6
Maranhão,2020-08-09,-10,28,16,-17,16,4
Maranhão,2020-08-10,-6,23,12,-17,-8,9
Maranhão,2020-08-11,-1,27,9,-13,-8,9
Maranhão,2020-08-12,-4,26,1,-12,-8,9
Maranhão,2020-08-13,-6,23,5,-14,-8,9
Maranhão,2020-08-14,-2,29,-1,-12,-5,9
Maranhão,2020-08-15,-5,26,3,-14,3,7
Maranhão,2020-08-16,-11,18,23,-19,7,6
Maranhão,2020-08-17,-9,19,6,-17,-6,9
Maranhão,2020-08-18,-4,23,4,-14,-4,8
Maranhão,2020-08-19,-6,24,-2,-10,-6,9
Maranhão,2020-08-20,-10,21,3,-15,-7,9
Maranhão,2020-08-21,-5,27,-4,-11,-4,9
Maranhão,2020-08-22,-8,24,1,-16,4,7
Maranhão,2020-08-23,-14,16,11,-25,8,6
Maranhão,2020-08-24,-9,19,7,-18,-4,9
Maranhão,2020-08-25,-3,25,4,-11,-4,8
Maranhão,2020-08-26,-6,29,-2,-10,-4,8
Maranhão,2020-08-27,-9,21,4,-15,-5,8
Maranhão,2020-08-28,-3,37,-4,-9,-2,7
Maranhão,2020-08-29,-6,31,2,-15,6,6
Maranhão,2020-08-30,-11,27,19,-18,9,5
Maranhão,2020-08-31,-7,33,7,-15,-3,8
Maranhão,2020-09-01,0,30,7,-9,-3,7
Maranhão,2020-09-02,-1,28,2,-7,-4,7
Maranhão,2020-09-03,-3,29,7,-6,-5,7
Maranhão,2020-09-04,5,40,3,10,-2,6
Maranhão,2020-09-05,3,38,15,10,2,3
Maranhão,2020-09-06,-1,28,51,-13,4,3
Maranhão,2020-09-07,-21,-2,71,-32,-51,10
Maranhão,2020-09-08,-3,22,35,-6,-25,6
Maranhão,2020-09-09,-1,28,5,-1,-5,6
Maranhão,2020-09-10,-1,31,10,-6,-5,8
Maranhão,2020-09-11,3,33,-1,-2,-3,8
Maranhão,2020-09-12,2,30,10,-7,6,6
Maranhão,2020-09-13,-2,23,31,-10,8,5
Maranhão,2020-09-14,-3,23,11,-9,-1,8
Maranhão,2020-09-15,3,28,7,-3,-1,7
Maranhão,2020-09-16,0,24,3,-8,-4,8
Maranhão,2020-09-17,-5,22,8,-11,-4,8
Maranhão,2020-09-18,0,26,1,-5,-1,8
Maranhão,2020-09-19,-1,25,8,-13,5,6
Maranhão,2020-09-20,-6,19,27,-22,6,6
Maranhão,2020-09-21,-7,20,5,-14,-3,9
Maranhão,2020-09-22,-6,20,0,-8,-3,8
Maranhão,2020-09-23,-11,23,-9,-12,-4,8
Maranhão,2020-09-24,-15,16,-5,-12,-4,9
Maranhão,2020-09-25,-14,20,-18,-12,-2,10
Maranhão,2020-09-26,-15,17,-11,-21,5,8
Maranhão,2020-09-27,-17,10,9,-21,5,6
Maranhão,2020-09-28,-16,14,-7,-15,-1,9
Maranhão,2020-09-29,-9,22,-7,-9,-1,7
Maranhão,2020-09-30,-8,29,-7,-8,-4,6
Maranhão,2020-10-01,-10,29,0,-8,-3,5
Maranhão,2020-10-02,0,38,-2,-2,1,5
Maranhão,2020-10-03,0,20,4,-10,4,4
Maranhão,2020-10-04,-5,28,18,-14,5,4
Maranhão,2020-10-05,-5,31,1,-10,-2,5
Maranhão,2020-10-06,3,36,4,-4,-1,4
Maranhão,2020-10-07,2,38,0,-5,-1,5
Maranhão,2020-10-08,1,36,7,-6,0,6
Maranhão,2020-10-09,7,39,2,6,2,6
Maranhão,2020-10-10,7,39,8,-2,8,4
Maranhão,2020-10-11,5,31,33,-21,9,4
Maranhão,2020-10-12,-5,11,46,-29,-45,10
Maranhão,2020-10-13,4,33,4,-1,-2,6
Maranhão,2020-10-14,2,35,-2,-4,-1,7
Maranhão,2020-10-15,-4,31,2,-6,-6,8
Maranhão,2020-10-16,2,37,-2,-1,1,8
Maranhão,2020-10-17,1,33,0,-7,8,6
Maranhão,2020-10-18,-5,28,20,-14,8,6
Maranhão,2020-10-19,-19,0,11,-15,-10,11
Maranhão,2020-10-20,4,40,4,0,2,7
Maranhão,2020-10-21,1,36,3,-8,1,8
Maranhão,2020-10-22,-2,34,13,-9,1,8
Maranhão,2020-10-23,2,39,6,-5,4,8
Maranhão,2020-10-24,0,34,8,-10,10,6
Maranhão,2020-10-25,-4,30,28,-14,10,5
Maranhão,2020-10-26,-6,28,8,-13,1,8
Maranhão,2020-10-27,2,34,9,-6,3,7
Maranhão,2020-10-28,0,32,-2,-8,1,7
Maranhão,2020-10-29,-2,31,4,0,1,7
Maranhão,2020-10-30,6,43,-1,2,-3,6
Maranhão,2020-10-31,5,40,8,1,9,4
Maranhão,2020-11-01,1,33,32,-14,8,4
Maranhão,2020-11-02,-29,-5,14,-33,-54,13
Maranhão,2020-11-03,0,33,-8,3,1,5
Maranhão,2020-11-04,2,39,-5,-3,1,6
Maranhão,2020-11-05,0,36,1,-3,1,6
Maranhão,2020-11-06,5,41,-4,1,4,5
Maranhão,2020-11-07,8,41,2,-3,11,4
Maranhão,2020-11-08,4,33,21,-7,10,4
Maranhão,2020-11-09,2,35,6,-3,3,6
Maranhão,2020-11-10,10,41,8,1,3,5
Maranhão,2020-11-11,7,40,3,0,2,5
Maranhão,2020-11-12,9,42,19,1,3,4
Maranhão,2020-11-13,10,41,4,13,3,4
Maranhão,2020-11-14,9,41,8,11,11,3
Maranhão,2020-11-15,23,57,49,1,28,-1
Maranhão,2020-11-16,-2,27,7,2,-4,6
Maranhão,2020-11-17,3,33,0,6,2,5
Maranhão,2020-11-18,0,31,-9,-1,1,7
Maranhão,2020-11-19,-6,26,-7,-6,0,7
Maranhão,2020-11-20,5,37,-4,1,3,6
Maranhão,2020-11-21,3,31,-1,-6,9,5
Maranhão,2020-11-22,-8,19,0,-13,3,6
Maranhão,2020-11-23,-5,25,-5,-4,2,7
Maranhão,2020-11-24,4,31,-1,-2,4,6
Maranhão,2020-11-25,2,36,-5,-4,2,6
Maranhão,2020-11-26,1,33,2,-3,3,6
Maranhão,2020-11-27,15,54,-4,4,6,5
Maranhão,2020-11-28,11,46,-2,-3,12,4
Maranhão,2020-11-29,9,46,15,-6,13,4
Maranhão,2020-11-30,3,38,2,-4,4,6
Maranhão,2020-12-01,9,43,1,3,5,5
Maranhão,2020-12-02,7,40,-4,2,4,6
Maranhão,2020-12-03,5,39,4,1,5,6
Maranhão,2020-12-04,12,44,-1,7,7,5
Maranhão,2020-12-05,12,40,2,3,12,3
Maranhão,2020-12-06,7,35,19,0,10,4
Maranhão,2020-12-07,8,40,6,1,4,5
Maranhão,2020-12-08,5,32,12,-9,-16,9
Maranhão,2020-12-09,4,35,0,2,4,6
Maranhão,2020-12-10,5,38,12,6,4,6
Maranhão,2020-12-11,10,41,6,9,7,6
Maranhão,2020-12-12,7,35,11,4,13,5
Maranhão,2020-12-13,3,29,31,2,12,5
Maranhão,2020-12-14,3,33,10,2,4,7
Maranhão,2020-12-15,11,41,10,11,5,5
Maranhão,2020-12-16,10,41,6,9,4,6
Maranhão,2020-12-17,8,39,14,7,4,6
Maranhão,2020-12-18,14,45,6,14,7,5
Maranhão,2020-12-19,16,44,17,18,15,3
Maranhão,2020-12-20,13,40,35,15,19,4
Maranhão,2020-12-21,20,51,26,16,3,5
Maranhão,2020-12-22,29,61,29,26,2,3
Maranhão,2020-12-23,32,79,22,34,0,3
Maranhão,2020-12-24,12,92,21,3,-14,4
Maranhão,2020-12-25,-47,-47,18,-51,-60,10
Maranhão,2020-12-26,-9,23,17,-6,-5,8
Maranhão,2020-12-27,-2,22,42,15,11,6
Maranhão,2020-12-28,8,42,30,7,-4,8
Maranhão,2020-12-29,15,47,30,14,-4,6
Maranhão,2020-12-30,19,63,31,17,-6,6
Maranhão,2020-12-31,5,83,42,-7,-18,4
Maranhão,2021-01-01,-40,-48,49,-51,-61,9
Maranhão,2021-01-02,-17,17,25,-7,-14,9
Maranhão,2021-01-03,-10,14,34,21,6,5
Maranhão,2021-01-04,-6,33,14,5,-3,8
Maranhão,2021-01-05,3,39,17,7,-1,7
Maranhão,2021-01-06,1,40,10,1,-1,8
Maranhão,2021-01-07,-2,40,10,-1,-1,8
Maranhão,2021-01-08,-1,38,1,-1,0,6
Maranhão,2021-01-09,1,37,1,-2,10,6
Maranhão,2021-01-10,-3,27,19,-1,10,5
Maranhão,2021-01-11,0,35,8,-1,1,7
Maranhão,2021-01-12,0,31,5,0,-1,6
Maranhão,2021-01-13,-4,26,-5,-6,-5,6
Maranhão,2021-01-14,-10,18,-5,-11,-8,6
Maranhão,2021-01-15,-6,22,-12,-7,-6,6
Maranhão,2021-01-16,-12,17,-15,-14,-1,6
Maranhão,2021-01-17,-19,10,-10,-17,-4,5
Maranhão,2021-01-18,-14,14,-16,-16,-8,7
Maranhão,2021-01-19,-11,15,-18,-12,-8,6
Maranhão,2021-01-20,-14,17,-22,-16,-9,7
Maranhão,2021-01-21,-12,18,-10,-16,-7,6
Maranhão,2021-01-22,-8,20,-14,-9,-3,6
Maranhão,2021-01-23,-14,17,-21,-15,2,6
Maranhão,2021-01-24,-14,14,-5,-18,1,5
Maranhão,2021-01-25,-13,19,-10,-14,-5,7
Maranhão,2021-01-26,-9,20,-10,-10,-4,6
Maranhão,2021-01-27,-10,20,-13,-14,-5,7
Maranhão,2021-01-28,-15,18,-15,-15,-5,7
Maranhão,2021-01-29,-5,28,-11,-6,-2,6
Maranhão,2021-01-30,-9,24,-14,-14,4,5
Maranhão,2021-01-31,-12,19,4,-15,3,5
Maranhão,2021-02-01,-9,26,-2,-14,-3,5
Maranhão,2021-02-02,-5,27,0,-8,-3,4
Maranhão,2021-02-03,-10,21,-10,-15,-4,5
Maranhão,2021-02-04,-11,19,-6,-15,-5,5
Maranhão,2021-02-05,-5,28,-12,-10,-2,5
Maranhão,2021-02-06,-8,26,-12,-17,2,4
Maranhão,2021-02-07,-14,16,1,-18,0,5
Maranhão,2021-02-08,-10,22,-9,-14,-4,5
Maranhão,2021-02-09,-7,22,-16,-10,-4,5
Maranhão,2021-02-10,-8,23,-17,-13,-4,5
Maranhão,2021-02-11,-12,20,-15,-13,-4,6
Maranhão,2021-02-12,-7,26,-22,-7,-1,5
Maranhão,2021-02-13,-14,23,-23,-14,0,5
Maranhão,2021-02-14,-20,15,-7,-21,-2,5
Maranhão,2021-02-15,-21,11,-24,-23,-17,9
Maranhão,2021-02-16,-24,5,-34,-27,-23,9
Maranhão,2021-02-17,-21,12,-36,-18,-14,9
Maranhão,2021-02-18,-14,22,-20,-15,-4,6
Maranhão,2021-02-19,-10,24,-27,-10,0,6
Maranhão,2021-02-20,-12,24,-26,-16,3,6
Maranhão,2021-02-21,-19,16,-20,-18,0,7
Maranhão,2021-02-22,-23,7,-33,-15,-3,8
Maranhão,2021-02-23,-5,28,-16,-7,0,4
Maranhão,2021-02-24,-11,23,-23,-11,-3,6
Maranhão,2021-02-25,-12,26,-20,-11,-1,6
Maranhão,2021-02-26,-8,34,-25,-4,1,6
Maranhão,2021-02-27,-14,30,-33,-13,2,7
Maranhão,2021-02-28,-20,26,-17,-16,0,7
Maranhão,2021-03-01,-14,28,-24,-11,-2,7
Maranhão,2021-03-02,-6,33,-18,-6,-2,5
Maranhão,2021-03-03,-8,33,-23,-10,-3,6
Maranhão,2021-03-04,-14,27,-23,-12,-5,7
Maranhão,2021-03-05,-12,36,-28,-10,-4,8
Maranhão,2021-03-06,-21,31,-38,-18,-2,9
Maranhão,2021-03-07,-26,27,-21,-28,-3,8
Maranhão,2021-03-08,-10,29,-21,-18,-8,8
Maranhão,2021-03-09,-12,26,-26,-16,-8,8
Maranhão,2021-03-10,-13,28,-27,-18,-10,9
Maranhão,2021-03-11,-20,20,-28,-20,-10,10
Maranhão,2021-03-12,-16,27,-31,-14,-7,9
Maranhão,2021-03-13,-20,27,-30,-18,-1,9
Maranhão,2021-03-14,-30,17,-23,-30,-5,10
Maranhão,2021-03-15,-25,14,-30,-24,-12,11
Maranhão,2021-03-16,-16,22,-26,-18,-8,8
Maranhão,2021-03-17,-22,19,-34,-22,-10,10
Maranhão,2021-03-18,-23,21,-25,-22,-11,10
Maranhão,2021-03-19,-26,20,-37,-21,-9,11
Maranhão,2021-03-20,-28,25,-36,-26,-3,10
Maranhão,2021-03-21,-41,12,-36,-36,-6,11
Maranhão,2021-03-22,-23,18,-27,-24,-9,10
Maranhão,2021-03-23,-20,18,-29,-20,-7,9
Maranhão,2021-03-24,-22,19,-32,-21,-9,10
Maranhão,2021-03-25,-22,26,-26,-22,-10,10
Maranhão,2021-03-26,-49,10,-44,-42,-42,18
Maranhão,2021-03-27,-48,11,-40,-40,-22,13
Maranhão,2021-03-28,-48,8,-33,-38,-10,11
Maranhão,2021-03-29,-16,27,-21,-22,-6,9
Maranhão,2021-03-30,-10,37,-18,-19,-6,8
Maranhão,2021-03-31,-11,45,-22,-12,-9,8
Maranhão,2021-04-01,-14,59,-11,-17,-20,7
Maranhão,2021-04-02,-59,-46,-29,-56,-63,18
Maranhão,2021-04-03,-26,29,-28,-39,-14,9
Maranhão,2021-04-04,-33,16,-22,-24,-3,7
Maranhão,2021-04-05,-13,33,-16,-13,-3,8
Maranhão,2021-04-06,-8,35,-15,-9,-3,7
