"name","workers","workers_risk","workers_risk_percentage","score","group","group_color"
"Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","2641","494","18.705035971223023","53.06550549034454","Transporte, Armazenagem e Correio","#f7b78f"
"Atividades auxiliares dos transportes aéreos","45166","20419","45.20878536952575","57.024576008501924","Transporte, Armazenagem e Correio","#f7b78f"
"Atividades relacionadas à organização do transporte de carga","62972","12894","20.475767007558915","49.8344502318491","Transporte, Armazenagem e Correio","#f7b78f"
"Atividades de Correio","117811","36772","31.21270509544949","51.3329711713394","Transporte, Armazenagem e Correio","#f7b78f"
"Atividades de malote e de entrega","42528","10022","23.565650865312264","55.83182844243789","Transporte, Armazenagem e Correio","#f7b78f"
"Hotéis e similares","318544","160469","50.375772263800286","57.50122641351485","Alojamento e Alimentação","#e03a71"
"Outros tipos de alojamento não especificados anteriormente","18717","9452","50.49954586739328","59.536499795195105","Alojamento e Alimentação","#e03a71"
"Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas","1290572","594701","46.08042015478408","58.716545325121864","Alojamento e Alimentação","#e03a71"
"Serviços ambulantes de alimentação","7747","3102","40.041306312120824","57.452777419216005","Alojamento e Alimentação","#e03a71"
"Serviços de catering, bufê e outros serviços de comida preparada","284594","138850","48.78880088828296","58.975568704892","Alojamento e Alimentação","#e03a71"
"Edição de livros","13497","3702","27.428317403867524","50.74895655824753","Informação e Comunicação","#f58742"
"Edição de jornais","6800","1845","27.132352941176467","52.176862745098","Informação e Comunicação","#f58742"
"Edição de revistas","3398","845","24.86756915832843","50.55444379046499","Informação e Comunicação","#f58742"
"Edição de cadastros, listas e de outros produtos gráficos","2859","729","25.498426023084996","49.19703859158216","Informação e Comunicação","#f58742"
"Edição integrada à impressão de livros","9016","1544","17.12511091393079","47.829451345755714","Informação e Comunicação","#f58742"
"Edição integrada à impressão de jornais","13729","3375","24.58299949013038","51.49828829485027","Informação e Comunicação","#f58742"
"Edição integrada à impressão de revistas","1927","457","23.71562013492475","48.97457187337832","Informação e Comunicação","#f58742"
"Edição integrada à impressão de cadastros, listas e de outros produtos gráficos","14340","2603","18.15202231520223","46.62498837749889","Informação e Comunicação","#f58742"
"Atividades de produção cinematográfica, de vídeos e de programas de televisão","9200","2428","26.39130434782609","50.9400724637681","Informação e Comunicação","#f58742"
"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão","1418","345","24.33004231311707","51.62529384109076","Informação e Comunicação","#f58742"
"Distribuição cinematográfica, de vídeo e de programas de televisão","716","163","22.765363128491618","49.48324022346369","Informação e Comunicação","#f58742"
"Atividades de exibição cinematográfica","14623","8737","59.74834165355946","58.910483484921016","Informação e Comunicação","#f58742"
"Atividades de gravação de som e de edição de música","1845","551","29.864498644986448","52.63775971093041","Informação e Comunicação","#f58742"
"Atividades de rádio","34888","6220","17.828479706489336","52.25056370862953","Informação e Comunicação","#f58742"
"Atividades de televisão aberta","47868","6624","13.838054650288292","49.90578953232506","Informação e Comunicação","#f58742"
"Programadoras e atividades relacionadas à televisão por assinatura","3272","482","14.731051344743276","48.84820700896497","Informação e Comunicação","#f58742"
"Telecomunicações por fio","91408","37437","40.9559338351129","53.69869158060566","Informação e Comunicação","#f58742"
"Telecomunicações sem fio","39813","15077","37.869540099967345","54.57779284823213","Informação e Comunicação","#f58742"
"Telecomunicações por satélite","1837","387","21.066956995100707","51.30792959535475","Informação e Comunicação","#f58742"
"Operadoras de televisão por assinatura por cabo","3302","1530","46.335554209569956","55.85968100141328","Informação e Comunicação","#f58742"
"Operadoras de televisão por assinatura por microondas","12","9","75","63.25000000000001","Informação e Comunicação","#f58742"
"Operadoras de televisão por assinatura por satélite","418","174","41.62679425837321","53.82695374800639","Informação e Comunicação","#f58742"
"Outras atividades de telecomunicações","59469","23760","39.95358926499521","54.70652496819067","Informação e Comunicação","#f58742"
"Desenvolvimento de programas de computador sob encomenda","98127","11537","11.757212591845262","47.62274059806842","Informação e Comunicação","#f58742"
"Desenvolvimento e licenciamento de programas de computador customizáveis","50740","6905","13.608592826172645","48.10042044409408","Informação e Comunicação","#f58742"
"Desenvolvimento e licenciamento de programas de computador não-customizáveis","47593","6258","13.148992498896897","48.32608436814942","Informação e Comunicação","#f58742"
"Consultoria em tecnologia da informação","77365","14877","19.229625799780262","49.36480320558391","Informação e Comunicação","#f58742"
"Suporte técnico, manutenção e outros serviços em tecnologia da informação","95815","23993","25.040964358399","51.31233105463655","Informação e Comunicação","#f58742"
"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet","56698","16964","29.91992662880525","52.00316883605536","Informação e Comunicação","#f58742"
"Portais, provedores de conteúdo e outros serviços de informação na internet","23500","7167","30.49787234042553","50.71058156028372","Informação e Comunicação","#f58742"
"Agências de notícias","1294","245","18.93353941267388","50.68418341061312","Informação e Comunicação","#f58742"
"Outras atividades de prestação de serviços de informação não especificadas anteriormente","10350","3999","38.63768115942029","54.08434782608691","Informação e Comunicação","#f58742"
"Banco Central","3748","16","0.42689434364994666","45.42164710067591","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos comerciais","4571","162","3.54408225771166","45.8788740611099","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos múltiplos, com carteira comercial","358891","74452","20.74501728937198","49.59808874189283","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Caixas econômicas","84299","28249","33.51048055137071","51.2217543110436","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Crédito cooperativo","70294","36442","51.84226249751046","55.95190675353995","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos múltiplos, sem carteira comercial","4901","834","17.016935319322588","49.0712779704822","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos de investimento","614","102","16.612377850162865","48.152008686210635","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos de desenvolvimento","3548","319","8.990980834272829","47.303081548290116","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Agências de fomento","1526","406","26.605504587155966","50.383355176933186","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Crédito imobiliário","1572","752","47.837150127226465","55.935962680237516","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Sociedades de crédito, financiamento e investimento - financeiras","7152","1426","19.938478747203582","46.71555741983596","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Sociedades de crédito ao microempreendedor","622","139","22.347266881028936","51.48821007502677","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Bancos de câmbio e outras instituições de intermediação não-monetária","157","20","12.738853503184714","46.02123142250532","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Arrendamento mercantil","296","62","20.945945945945947","48.731981981981974","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Sociedades de capitalização","1178","254","21.561969439728355","49.87662705149976","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Holdings de instituições financeiras","381","45","11.811023622047244","52.74103237095363","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Holdings de instituições não-financeiras","37298","9933","26.63145476969275","50.697213434143066","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Outras sociedades de participação, exceto holdings","8061","2110","26.17541247984121","50.64264152503822","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Fundos de investimento","34","24","70.58823529411765","57.24509803921569","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Sociedades de fomento mercantil - factoring","5036","2737","54.34868943606036","55.15971670638071","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Securitização de créditos","1249","564","45.15612489991994","53.29143314651722","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Administração de consórcios para aquisição de bens e direitos","11375","3543","31.147252747252747","54.11238095238093","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Outras atividades de serviços financeiros não especificadas anteriormente","3838","1342","34.96612819176654","52.23414973076257","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Seguros de vida","13417","4597","34.26250279496161","52.52147772726139","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Seguros não-vida","33941","7994","23.552635455643617","50.10548697249154","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Seguros-saúde","5993","2032","33.9062239279159","53.2201457255687","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Resseguros","778","100","12.853470437017995","47.05269922879178","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Previdência complementar fechada","7596","2960","38.96787783043707","53.14564683166575","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Previdência complementar aberta","2419","698","28.85489871847871","51.046713517982646","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Planos de saúde","98160","62839","64.01691116544417","62.03007334963322","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Administração de bolsas e mercados de balcão organizados","1765","144","8.158640226628895","45.87157695939565","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias","11704","2913","24.888926862611076","49.423501936659825","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Administração de cartões de crédito","11097","3272","29.485446517076685","50.9449400738938","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Atividades auxiliares dos serviços financeiros não especificadas anteriormente","21490","9179","42.712889716147046","52.51341709322161","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Avaliação de riscos e perdas","2750","930","33.81818181818182","52.614181818181805","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","57267","28182","49.21158782544921","54.99807917299672","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente","5047","2155","42.69863285119873","54.06875371507825","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Atividades de administração de fundos por contrato ou comissão","4084","912","22.331047992164542","47.65515834149529","Atividades Financeiras, Seguros e Serviços Relacionados","#f5e642"
"Atividades imobiliárias de imóveis próprios","44740","15416","34.45686186857399","54.20797943674558","Atividades Imobiliárias","#9000ff"
"Intermediação na compra, venda e aluguel de imóveis","50633","31755","62.71601524697332","57.225090356091854","Atividades Imobiliárias","#9000ff"
"Gestão e administração da propriedade imobiliária","54984","30238","54.994180125127315","57.025759008681334","Atividades Imobiliárias","#9000ff"
"Atividades jurídicas, exceto cartórios","91864","44073","47.97635635286946","53.919685622224144","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Cartórios","77415","35249","45.53251953755732","55.63844216237167","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades de contabilidade, consultoria e auditoria contábil e tributária","288759","112226","38.86493581152449","51.942280586925435","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades de consultoria em gestão empresarial","102841","27856","27.086473293725266","50.80127251452878","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Serviços de arquitetura","7357","1749","23.773277151012643","50.808753568030475","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Serviços de engenharia","174362","27149","15.570479806379831","50.39654473642946","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades técnicas relacionadas à arquitetura e engenharia","32441","6405","19.74353441632502","50.241248214707745","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Testes e análises técnicas","26894","5211","19.37606901167547","50.39216925708339","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Pesquisa e desenvolvimento experimental em ciências físicas e naturais","37497","6644","17.718750833400005","46.475878070245635","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Pesquisa e desenvolvimento experimental em ciências sociais e humanas","5127","2601","50.73142188414277","60.55425524998378","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Agências de publicidade","28362","4879","17.20259502150765","48.49176127682576","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Agenciamento de espaços para publicidade, exceto em veículos de comunicação","5932","1592","26.837491571139584","50.487918633400774","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades de publicidade não especificadas anteriormente","66371","15677","23.62025583462657","53.325453385765876","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Pesquisas de mercado e de opinião pública","7823","4000","51.13127956027099","55.16276790660023","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Design e decoração de interiores","2509","718","28.616978876046232","50.80709445994421","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades fotográficas e similares","14255","6849","48.04629954401965","54.47419618847176","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades profissionais, científicas e técnicas não especificadas anteriormente","83676","31191","37.27592141115732","54.002206925123765","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Atividades veterinárias","14653","11065","75.51354671398349","68.87772697286114","Atividades Profissionais, Científicas e Técnicas","#8debe0"
"Locação de automóveis sem condutor","46782","21915","46.844940361677565","55.99697889501657","Atividades Administrativas e Serviços Complementares","#343deb"
"Locação de meios de transporte, exceto automóveis, sem condutor","6623","1367","20.64019326589159","50.81493784287079","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de equipamentos recreativos e esportivos","3207","1376","42.906142812597444","56.7551190104979","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de fitas de vídeo, DVDs e similares","962","600","62.37006237006237","58.506583506583496","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de objetos do vestuário, jóias e acessórios","13823","5205","37.654633581711636","54.62962695025196","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de objetos pessoais e domésticos não especificados anteriormente","9965","3130","31.409934771700954","53.292289680548556","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de máquinas e equipamentos agrícolas sem operador","5286","549","10.385925085130534","43.20544835414302","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de máquinas e equipamentos para construção sem operador","42152","7915","18.77728221673942","50.4603419371165","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de máquinas e equipamentos para escritórios","11813","3220","27.258105477016848","52.04726431332715","Atividades Administrativas e Serviços Complementares","#343deb"
"Aluguel de máquinas e equipamentos não especificados anteriormente","49343","11974","24.266866627485154","51.690445791027486","Atividades Administrativas e Serviços Complementares","#343deb"
"Gestão de ativos intangíveis não-financeiros","9564","2946","30.803011292346298","51.76707793113064","Atividades Administrativas e Serviços Complementares","#343deb"
"Seleção e agenciamento de mão-de-obra","96074","33458","34.825238878364594","55.601338551533196","Atividades Administrativas e Serviços Complementares","#343deb"
"Locação de mão-de-obra temporária","265344","75336","28.39182344428365","53.41257261014633","Atividades Administrativas e Serviços Complementares","#343deb"
"Fornecimento e gestão de recursos humanos para terceiros","170655","63716","37.33614602560722","55.76375338157885","Atividades Administrativas e Serviços Complementares","#343deb"
"Agências de viagens","58865","24187","41.088932302726576","54.449282256009525","Atividades Administrativas e Serviços Complementares","#343deb"
"Operadores turísticos","3593","1343","37.37823545783468","53.98172372205213","Atividades Administrativas e Serviços Complementares","#343deb"
"Serviços de reservas e outros serviços de turismo não especificados anteriormente","4941","2343","47.41955069823922","55.51899075760646","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de vigilância e segurança privada","515182","26905","5.222426249364302","56.795047834228164","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de transporte de valores","48069","12087","25.145103913124885","57.21418516438176","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de monitoramento de sistemas de segurança","43169","14308","33.14415437003405","56.366520728609295","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de investigação particular","104","49","47.11538461538461","56.41025641025643","Atividades Administrativas e Serviços Complementares","#343deb"
"Serviços combinados para apoio a edifícios, exceto condomínios prediais","227425","104692","46.033637462899854","58.39761093400756","Atividades Administrativas e Serviços Complementares","#343deb"
"Condomínios prediais","573064","352035","61.430311448634015","59.78624958701525","Atividades Administrativas e Serviços Complementares","#343deb"
"Limpeza em prédios e em domicílios","643809","157643","24.485988856943596","56.11158071208491","Atividades Administrativas e Serviços Complementares","#343deb"
"Imunização e controle de pragas urbanas","20549","4593","22.351452625431893","54.50083540156048","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de limpeza não especificadas anteriormente","101205","18294","18.076182006817845","54.342288753849445","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades paisagísticas","25989","2703","10.40055408057255","49.95247989534031","Atividades Administrativas e Serviços Complementares","#343deb"
"Serviços combinados de escritório e apoio administrativo","394763","137646","34.86800941324289","53.54252213775521","Atividades Administrativas e Serviços Complementares","#343deb"
"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo","92353","40824","44.204303054584045","54.704784901410875","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de teleatendimento","451807","365212","80.83363028903935","58.4406114410209","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de organização de eventos, exceto culturais e esportivos","47880","17210","35.944026733500415","55.09826649958225","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de cobranças e informações cadastrais","91953","36152","39.31573738757844","53.13814303684127","Atividades Administrativas e Serviços Complementares","#343deb"
"Envasamento e empacotamento sob contrato","11984","1184","9.879839786381844","48.037383177570064","Atividades Administrativas e Serviços Complementares","#343deb"
"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","321001","138948","43.2858464615375","55.790416021549426","Atividades Administrativas e Serviços Complementares","#343deb"
"Administração pública em geral","7108390","4576824","64.3862252915217","63.93519151312738","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais","52327","38383","73.35218911842834","70.97371019422731","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Regulação das atividades econômicas","14160","4063","28.693502824858758","52.97580037664783","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Relações exteriores","1706","1605","94.07971864009379","61.963657678780805","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Defesa","15224","9348","61.40304781923279","58.718558416535316","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Justiça","192649","69291","35.96748490778566","52.13866150356342","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Segurança e ordem pública","109657","64843","59.13256791632089","60.256867626629706","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Defesa Civil","322","71","22.049689440993788","50.75776397515527","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Seguridade social obrigatória","45483","31752","69.8106985027373","60.83757301262735","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Educação infantil - creche","130956","72153","55.09713186108311","63.68372837696117","Educação","#deb147"
"Educação infantil - pré-escola","200056","130185","65.07427920182349","64.0440426680529","Educação","#deb147"
"Ensino fundamental","386674","260382","67.33889529681333","63.06101867033558","Educação","#deb147"
"Ensino médio","162503","105097","64.6738829436995","61.18870420853768","Educação","#deb147"
"Educação superior - graduação","302367","124141","41.05639835034908","56.02679084247504","Educação","#deb147"
"Educação superior - graduação e pós-graduação","373532","135273","36.21456796204877","55.162417142306396","Educação","#deb147"
"Educação superior - pós-graduação e extensão","38784","11413","29.427083333333332","53.8268272139714","Educação","#deb147"
"Educação profissional de nível técnico","55621","35313","63.48861041692886","58.8251919239137","Educação","#deb147"
"Educação profissional de nível tecnológico","33363","25148","75.37691454605401","58.61250487066516","Educação","#deb147"
"Atividades de apoio à educação","40458","18515","45.76350783528598","58.72236228516831","Educação","#deb147"
"Ensino de esportes","8789","4413","50.210490385709406","62.244472256987926","Educação","#deb147"
"Ensino de arte e cultura","8947","4352","48.64200290600201","59.069632278976144","Educação","#deb147"
"Ensino de idiomas","62969","20166","32.02528228175769","56.05292551361247","Educação","#deb147"
"Atividades de ensino não especificadas anteriormente","277318","128386","46.29558845801571","58.29601636628943","Educação","#deb147"
"Atividades de atendimento hospitalar","1207068","958721","79.42559988335371","76.10501037776383","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços móveis de atendimento a urgências","10218","8115","79.41867293012331","79.0047628368239","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências","2178","1547","71.02846648301194","75.30808080808086","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de atenção ambulatorial executadas por médicos e odontólogos","367478","293027","79.74001164695574","69.70759337973979","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de serviços de complementação diagnóstica e terapêutica","257762","197130","76.47752577959514","70.4783068618855","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de profissionais da área de saúde, exceto médicos e odontólogos","80348","61296","76.28814656245333","69.16725577073065","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de apoio à gestão de saúde","92267","76255","82.6460164522527","78.27161751583272","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de atenção à saúde humana não especificadas anteriormente","83211","65211","78.36824458304793","73.11008961154961","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","63315","44510","70.2992971649688","72.46683513648685","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio","16630","14614","87.87733012627781","79.35510122268991","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","16704","11899","71.23443486590038","70.7091714559387","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência social prestadas em residências coletivas e particulares","26152","14164","54.160293667788316","62.34192413582136","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços de assistência social sem alojamento","149599","94023","62.85001905092948","61.02492886538895","Saúde Humana e Serviços Sociais","#e03a3a"
"Artes cênicas, espetáculos e atividades complementares","12748","4187","32.844367743959836","54.38256981487293","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Criação artística","1931","543","28.120145002589332","51.546349041947195","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas","1621","627","38.67982726711906","57.59798478305574","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de bibliotecas e arquivos","1719","765","44.50261780104712","55.149699437657574","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares","2285","982","42.97592997811816","54.82669584245077","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental","5044","885","17.54559873116574","48.84047052603753","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de exploração de jogos de azar e apostas","983","607","61.74974567650051","59.14377755171246","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Gestão de instalações de esportes","2692","1298","48.21693907875186","59.137939574046584","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Clubes sociais, esportivos e similares","81627","29916","36.64963798743063","57.56711627280184","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de condicionamento físico","103667","67767","65.36988627046215","66.0911765557023","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades esportivas não especificadas anteriormente","11482","5060","44.06897753004703","57.53948208790568","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Parques de diversão e parques temáticos","12827","6649","51.835970998674675","58.120838855539134","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de recreação e lazer não especificadas anteriormente","25319","12255","48.40238556025119","58.39359111076001","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de organizações associativas patronais e empresariais","29405","12312","41.870430198945755","54.52154395510965","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações associativas profissionais","33934","14992","44.179878587847","55.4128209661893","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações sindicais","98330","30814","31.33733346893115","53.68606054442506","Outras Atividades de Serviços","#d051f0"
"Atividades de associações de defesa de direitos sociais","360534","211679","58.71263181835833","61.97444993629815","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações religiosas","139356","65276","46.84118373087632","58.162849105887084","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações políticas","1926","984","51.09034267912772","54.70699203876773","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações associativas ligadas à cultura e à arte","15795","7475","47.325102880658434","57.85974464492985","Outras Atividades de Serviços","#d051f0"
"Atividades associativas não especificadas anteriormente","100747","47757","47.402900334501275","59.28985809337578","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de computadores e de equipamentos periféricos","39489","10044","25.43493124667629","51.52668675664953","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de equipamentos de comunicação","10606","4500","42.42881387893645","55.08338047645982","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico","22466","6318","28.12249621650494","52.82268019822541","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","20670","5093","24.63957426221577","50.852910820835426","Outras Atividades de Serviços","#d051f0"
"Lavanderias, tinturarias e toalheiros","51260","5085","9.920015606710885","51.76327870984521","Outras Atividades de Serviços","#d051f0"
"Cabeleireiros e outras atividades de tratamento de beleza","83339","66445","79.72857845666495","65.15932916561671","Outras Atividades de Serviços","#d051f0"
"Atividades funerárias e serviços relacionados","42192","25534","60.5185817216534","60.78768486916958","Outras Atividades de Serviços","#d051f0"
"Atividades de serviços pessoais não especificadas anteriormente","29608","16413","55.43434206971089","60.42972620012609","Outras Atividades de Serviços","#d051f0"
"Serviços domésticos","2565","1010","39.37621832358674","52.074463937621815","Serviços Domésticos","#cfa7a7"
"Organismos internacionais e outras instituições extraterritoriais","3195","1274","39.87480438184664","53.60605112154412","Organismos Internacionais e Outras Instituições Extraterritoriais","#000000"
